"id_productos";"id_categorias";"desc_productos"
6191;4;"audionic_6954217598857_gosf_hazir-Islamabad"
6192;7;"TTmachine_0022-L"
6193;10;"aw_Carpet & Upholstery-22oz./650ml "
6194;9;"mm_AG-09"
6195;7;"jockey_J1092-9718-M"
6196;6;"Turbo_100129"
6197;6;"Turbo_100150"
6198;6;"JBS_SZ-005"
6199;7;"Anchor_390-v-S "
6200;7;"DesignDarzi_DD019-S"
6201;7;"jockey_J51-1018-3-S"
6202;4;"ANKER_A8134H21-White"
6203;7;"EMJM_22180180303-L"
6204;7;"TM_TM - HSPS-1-Sky Blue-L"
6205;7;"CUR_CU-50"
6206;7;"Anchor_398-v-S "
6207;7;"ajmery_F9-781-S"
6208;1;"sputnik_2207/6-6"
6209;7;"Arino_BD-016 Black-42"
6210;10;"BFV_Black Friday voucher Rs 500"
6211;7;"Rumi_1029-Cream-S"
6212;7;"sputnik_5505/14 25T-8"
6213;1;"sputnik_2207/6-11"
6214;7;"bata_8634498-Brown-43"
6215;4;"Huawei Honor 3C_gosf_hazir-White-Lahore"
6216;2;"Jordana_package 3"
6217;7;"MenzCorner_MC-Y-012-M"
6218;14;"Tmall_ASA212"
6219;7;"Carson Black_CB-01-006_gosf_hazir-M-Lahore"
6220;11;"Haier_LE 24B8000"
6221;4;"igeek_iGeek Moka Fast Charging Power Bank - 7500 mAh - PINK"
6222;11;"GMZV_Sony GTA V - PS4"
6223;4;"Huawei Mate S_gosf_hazir-Islamabad"
6224;7;"bata_8646833-black-44"
6225;10;"BFV_Black Friday voucher Rs  2000"
6226;8;"UnzeLondon_CS11260-12"
6227;7;"akl_A132126398_GMFS002-17.5"
6228;1;"bata_5616462-black-38"
6229;8;"Ctees_CK-SUP-S"
6230;7;"akl_A132126391_GMFS001-16.5"
6231;4;"igeek_iGeek VR BOX"
6232;1;"akl_A132124689_GFSU1140-S"
6233;4;"Huawei_Honor_3CLite_gosf_hazir-White-Lahore"
6234;4;"igeek_iGeek Urbanista San Francisco"
6235;6;"interwood_HF-12CR-HW-11284"
6236;4;"igeek_iGeek Moka Fast Charging Power Bank - 7500 mAh - White"
6237;1;"Lala_SCB-16"
6238;4;"igeek_Mini Wired Selfie Stick - Blue"
6239;7;"bata_8646833-black-43"
6240;7;"bata_8646833-black-42"
6241;7;"Adolphs_DT-48-M"
6242;4;"dany_6954217513652_gosf_hazir-Islamabad"
6243;7;"bata_8634498-Brown-41"
6244;6;"edukaan_5012"
6245;4;"WMA_Proda Power Bank - 10000mAh"
6246;8;"BO_kitche-kit1"
6247;7;"Bata_8646911-PU-Black -40"
6248;7;"Bata_8646911-PU-Black-42"
6249;7;"Carson Black_CB-01-007_gosf_hazir-S-Lahore"
6250;10;"BFV_Black Friday voucher Rs  1500"
6251;5;"NESTLE_Dolce&Coffee_Flavors"
6252;7;"jockey_J270-1018-Xl"
6253;1;"Lala_SCB-14"
6254;15;"liberty_9780330545181"
6255;7;"bata_8646833-black-40"
6256;2;"alpina_Hair Dryer SF-5043"
6257;1;"LALA_1000077399004_LCO-008-A"
6258;7;"bata_8634498-Brown-44"
6259;16;"Topline_Junior Science Revised 1"
6260;16;"Topline_Old Junior Science Book-1"
6261;5;"mm_AG-4038"
6262;11;"GMZV_2K Games Bioshock-The Collection -ps4"
6263;5;"BHA_K.E.ST-836"
6264;16;"edukaan_7001-A4 - 6 Subjects"
6265;16;"edukaan_7069-Medi - 150 Pages Pad"
6266;2;"alpina_Hair Straighter SF-5047"
6267;4;"Huawei Honor 3C_gosf_hazir-White-Islamabad"
6268;7;"Carson Black_CB-01-007_gosf_hazir-S-Karachi"
6269;7;"Valarie_MS01 BK-XL"
6270;7;"Bata_PU-8616822-44"
6271;15;"Progressive_9788131936399"
6272;1;"bata_5616462-black-39"
6273;5;"jackpot_JP-739"
6274;15;"Progressive_9788131935262"
6275;7;"bata_8646833-black-41"
6276;7;"Bata_PU-8616822-41"
6277;7;"bata_8634498-Brown-42"
6278;5;"alpina_2 Slice Toaster SF-2507"
6279;7;"Carson Black_CB-01-006_gosf_hazir-XL-Lahore"
6280;7;"Bata_PU-8616822-43"
6281;7;"Bata_8646911-PU-Black-44"
6282;4;"Huawei Honor 3C_gosf_hazir-Grey-Karachi"
6283;8;"Bata_3611448-PU-White -9"
6284;8;"Bata_3611448-PU-White-10"
6285;4;"Huawei_Honor_3CLite_gosf_hazir-Black-Karachi"
6286;6;"emart_0-68"
6287;1;"BWS_TH008B"
6288;8;"Bata_3617406-PU-Green -9"
6289;2;"Jordana_51-Lip Gloss-Pink Crush"
6290;1;"UnzeLondon_L23830-5"
6291;6;"RAJESH_RAJ192"
6292;7;"UnzeLondon_GS5430-10"
6293;7;"akl_A132126206_GMCS016-S"
6294;1;"amnaismail_AIL-379-B"
6295;7;"Bata_PU-8616822-42"
6296;1;"UnzeLondon_L24506-7"
6297;8;"Bata_3615441-PU-Red-2"
6298;2;"mau_110636"
6299;14;"nutrifactor_NF0037"
6300;3;"shahi_buy one get one free Shahi Dal Moong"
6301;9;"test-product-3"
6302;7;"Carson Black_CB-01-007_gosf_hazir-XL-Islamabad"
6303;4;"Huawei_Honor_3CLite_gosf_hazir-White-Karachi"
6304;8;"edukaan_201562"
6305;9;"test-product-3+34/$===,'"
6306;5;"West Point_WF-1109"
6307;9;"wb_TH-75-L"
6308;7;"R-tree_RT4169-Medium"
6309;1;"UnzeLondon_L27830-7"
6310;1;"Bata_6718422-PU-Beige-39"
6311;1;"UnzeLondon_L27936-7"
6312;1;"UnzeLondon_L27881-5"
6313;1;"UnzeLondon_L27880-6"
6314;7;"Bata_8746451-PU-Black-44"
6315;7;"Bata_8646911-PU-Black-41"
6316;12;"Rajesh_RAJ025"
6317;14;"Telemall_ASA Hand-Grip-Blk/Red"
6318;7;"Anchor_394-v-XL"
6319;3;"shahi_buy one get one free Shahi Savory Mix"
6320;3;"shahi_buy one get one free Shahi Dal Moth"
6321;3;"shahi_buy one get one free Shahi Munchy Mix"
6322;1;"AKL_A131128808_SS-87_Pink"
6323;12;"BParcel_MXV 1+8G-BLACK"
6324;4;"texi tech_Tablet Stand 453691"
6325;7;"UnzeLondon_GS5430-8"
6326;6;"interwood_HA-A023-38566"
6327;7;"TTmachine_0002-M"
6328;14;"vitamin_Cranberry Formula"
6329;7;"Carson Black_CB-01-007_gosf_hazir-L-Lahore"
6330;7;"Posh_Rust CS0163-16.5"
6331;3;"shahi_buy one get one free Shahi Chewra "
6332;2;"Berrio_BR-07"
6333;8;"Bata_3615406-PU-Red-13"
6334;1;"Bata_5615451-PU-Red-37"
6335;4;"electro_Bluetooth Shower Speaker-White"
6336;1;"Bata_5615458-TPR-Red -40"
6337;7;"Bata_8746451-PU-Black-42"
6338;7;"UC_TTPKS4-M"
6339;7;"Brumano_0-50-0001-320-3"
6340;1;"LALA_1000071499660_CCE-002B"
6341;7;"jockey_J62-1018-M"
6342;2;"sg_Whitening Ubtan Pouch -100 gm"
6343;2;"sg_Khas Sandal Ubtan-100 gm"
6344;2;"sg_Rose Water -750 ml"
6345;2;"sg_Skin Glow Creme-60 gm"
6346;1;"ihijab_PN040"
6347;7;"Adolphs_TR-5-Free size"
6348;5;"Enviro_EAC-18"
6349;1;"UnzeLondon_L27798-6"
6350;6;"RAJESH_RAJ120"
6351;7;"hol_W-108"
6352;8;"UnzeLondon_CS11261-12"
6353;2;"Hstyle_HW-2016147"
6354;2;"Hstyle_HW-2016168"
6355;7;"Carson Black_CB-01-007_gosf_hazir-M-Lahore"
6356;14;"Telemall_MM-AB-2001"
6357;1;"Needles_FBD-5070"
6358;7;"Bata_PU-8616822-40"
6359;1;"mardaz_mardaz-00044-M"
6360;1;"ajmery_AJ-P3G-S"
6361;1;"mardaz_Mardaz-142-S"
6362;1;"wb_T-10BL-M"
6363;7;"Anchor_468-M"
6364;8;"Ctees_K-HPH1-S"
6365;2;"braun_10003470_SE7381"
6366;5;"mm_AG-1069"
6367;8;"UnzeLondon_CS11274-13"
6368;4;"Rubian_Rubian VR01 - Universal Virtual Reality 3D Glasses - Blac"
6369;7;"bata_8634498-Brown-40"
6370;7;"NineOne_N0-011-Regular Fit-36"
6371;14;"Popular International_on call extra strips"
6372;11;"Changhong Ruba 32 Inches D4000i Smart LED"
6373;6;"RAJESH_RAJ206"
6374;6;"emart_0-23"
6375;12;"Tucano_Tucano_Tucano SVOLTA  Blue"
6376;7;"Bata_Power-8389007-42-8"
6377;7;"akl_A132126398_GMFS002-16.5"
6378;5;"Sogo_Sogo_JPN-423 Heavy Dry Iron"
6379;7;"AKL_A132126202_GMCS015-XL"
6380;5;"BHA_K.E.CP-002"
6381;7;"UnzeLondon_GS5421-6"
6382;6;"Maguari_TTHT-1"
6383;14;"Tmall_ASA236"
6384;1;"kreations_BU-02_gosf_hazir-Lahore"
6385;1;"kreations_CY-01_gosf_hazir-Lahore"
6386;2;"Atiqa_mega-sale-box-set"
6387;7;"akl_A132126206_GMCS016-XL"
6388;7;"bata_comfit-8647502-40-6"
6389;1;"BWS_TH003B"
6390;4;"Dany_6954218521458"
6391;2;"sg_Combo3"
6392;2;"Rubian_Rubian 6 in 1 Beauty Care Massager"
6393;2;"phub_Classic Gold "
6394;2;"phub_Classic Night "
6395;2;"phub_Classic II "
6396;1;"LALA_1000079199755_LCO-017-A"
6397;8;"motif_BPT-506-D-Green Camo-12"
6398;6;"L&L_LLHAP609Y"
6399;7;"Adolphs_PT-30-XL"
6400;7;"Bata_8646911-PU-Black-43"
6401;7;"Bata_8746451-PU-Black-43"
6402;7;"Bata_8644833-TPR-Brown-43"
6403;1;"BWS_R027D"
6404;12;"HP_Officejet 2130 (3-in-1)"
6405;5;"osaka_18W LED Bulb E27 W/W"
6406;7;"sputnik_869/2-10"
6407;4;"Fitbit_Blaze"
6408;1;"bata_5616451-black-38"
6409;4;"Q Mobile-i7i"
6410;11;"s_tv_KLV-32R412C"
6411;6;"Relaxsit_RS-16"
6412;2;"emart_0-52"
6413;12;"HP_Officejet 2620 Officejet (4-in-1)"
6414;1;"UnzeLondon_L28089-5"
6415;7;"sputnik_869/2-11"
6416;1;"Bata_6718422-PU-Beige-37"
6417;12;"HP_Oficejet Photo Smart 4630 (4-in-1) Wireless"
6418;7;"UnzeLondon_GS5430-11"
6419;11;"GMZV_DualShock 4 Wireless Controller for PlayStation 4 - Jet Bla"
6420;7;"akl_A132126206_GMCS016-M"
6421;12;"Audionic6-954217-512891"
6422;7;"Adolphs_DT-10-M"
6423;5;"alpina_Fan Heater SF-9366"
6424;8;"UnzeLondon_CS11224-30"
6425;4;"HUAWEI Honor-7_gosf_hazir-Silver-Islamabad"
6426;12;"HP_1109w"
6427;16;"oxford_9780195477115"
6428;8;"Bata_3615441-PU-Red-13"
6429;7;"UnzeLondon_GS5680-7"
6430;7;"akl_A132116093_GMSU171-S"
6431;2;"phub_Desire Blue  by Dunhill 100ml  EDT "
6432;16;"zubairco_37453_scissor"
6433;2;"phub_Fahrenheit "
6434;12;"HP_Officejet ENVY 5530 Wireless (3-in-1)"
6435;2;"phub_Black by Ferrari 125ml EDT"
6436;1;"BWS_MB003C"
6437;1;"Bata_6615494-PU-Red-40"
6438;1;"BWS_JS008C"
6439;2;"2Zee_CS1"
6440;16;"edukaan_7038-A4 - 5 Subjects"
6441;7;"emo_Emo-CT-31305-XL"
6442;2;"braun_10000493_ES1 MULTI"
6443;16;"edukaan_7023-A4 - 6 Subjects"
6444;16;"zubairco_M-I SMALL-2784"
6445;4;"Q Mobile-Android One (A1)"
6446;1;"Triumph_Fashion 99 W-Red-32B"
6447;1;"Triumph_FB 002-Black-32B"
6448;1;"Triumph_T-Shirt Bra 87 P-Black-32B"
6449;1;"Triumph_Comfort 63 N- Black-32B"
6450;1;"bata_leena-5178224-37-4"
6451;1;"hol_LP-10Br"
6452;4;"moshi_99MO022111"
6453;2;"mau_116623"
6454;7;"akl_A132126398_GMFS002-17"
6455;16;"edukaan_7101-A4 - 300 Pages"
6456;5;"BHA_K.E.HMB-2001"
6457;1;"kreations_BU-02_gosf_hazir-Islamabad"
6458;16;"Barico_200048"
6459;7;"bata_comfit-8614737-41-7"
6460;4;"CopperAccessories_TGJPiPhone5"
6461;1;"LALA_1000076099050_LCO-001-B"
6462;1;"Bata_6615494-PU-Red-39"
6463;1;"bata_leena-5178229-37-4"
6464;1;"ihijab_CAP036"
6465;15;"Zia_ST14"
6466;8;"Bata_3619627-PU-Blue -9"
6467;8;"Bata_3615441-PU-Red -9"
6468;8;"UnzeLondon_CS11224-25"
6469;7;"TM_TM - HSPS-1-Blue-XL"
6470;8;"J&J_JJCC-002DB"
6471;1;"LALA_1000077899076_LCO-010-B"
6472;9;"Dawlance Split A/C LVS 30 Red 18000BTU LW"
6473;8;"Edukaan_200981"
6474;8;"J&J_JJPS-004XL"
6475;7;"Ref_Frankfort 2065-Black -44"
6476;7;"renna_DC-CWB-BL"
6477;4;"Dany_T460 Ultra"
6478;1;"SNU_ME16E-2A"
6479;8;"J&J_JJNR24"
6480;2;"vitamin_Acne Miracle"
6481;7;"Bata_Power-8389002-44-10"
6482;7;"Bata_Power-8389007-44-10"
6483;16;"edukaan_7051-A4 - 300 Pages"
6484;7;"Dynasty_Classic Cotton-Ink Blue"
6485;1;"BWS_PN016B"
6486;5;"mm_AG-3034"
6487;12;"Bparcel_D620"
6488;4;"RAJESH_RAJ131"
6489;4;"WMA_Remax-Data Cable 1000m-Red"
6490;15;"liberty_9789350895672"
6491;8;"Elite_Self Balancing Electric Scooter"
6492;4;"Q Mobile-S1"
6493;7;"PC_1P SP CRW-003"
6494;7;"PC_1P DBT-BLK-001"
6495;7;"PC_1P MCD-009"
6496;8;"J&J_JJR-18"
6497;7;"UnzeLondon_GS5401-10"
6498;8;"J&J_JJR-14"
6499;4;"Rubian_Rubian Universal Hand Palm Stand for Tablets and Smart Ph"
6500;1;"Triumph_Beginner 66 P- Spring Mist- 34B"
6501;7;"sputnik_869/2-12"
6502;2;"phub_Royale Blue  by Rasasi 75ml EDP"
6503;8;"J&J_JJBC-001"
6504;7;"Valarie_MFP 11-XL"
6505;15;"Liberty_9780007256068"
6506;6;"L&L_LLHAP786B"
6507;6;"RAJESH_RAJ197"
6508;2;"sg_Combo2"
6509;1;"Bata_5616427-PU-Black -36"
6510;12;"BParcel_Lightning to USB FEMAL OTG-WHITE"
6511;7;"MYWALET_MW-006-D-BROWN"
6512;2;"sa_Faith (Saeed Ajmal)-3ml"
6513;5;"HYUNDAI_HIS1000"
6514;8;"Seven Star_BT-Pink"
6515;1;"qzs_Navy blue stylish hoodie"
6516;5;"nasgas_DG-06L SuperSeries"
6517;8;"UnzeLondon_CS11266-13"
6518;6;"Seven Star_KB-Cotton10"
6519;14;"fitn_612524152112"
6520;14;"fitn_612524152105"
6521;6;"emart_0-32"
6522;16;"cn_clc_ AS-120V-POR ASA HB"
6523;1;"BWS_R009B"
6524;7;"Anchor_452-L"
6525;6;"tram_TT24499812"
6526;5;"mm_AG-3069tt"
6527;8;"stinnos_A139A"
6528;2;"Atiqa_AO-1"
6529;8;"stinnos_1830"
6530;8;"Bata_3611448-PU-White-13"
6531;7;"Iamofficial_IAM-0130"
6532;7;"PC_2P -SXR-003"
6533;6;"Fpakistan_FP045"
6534;7;"UnzeLondon_GS5430-9"
6535;7;"UnzeLondon_GS5346-6"
6536;1;"kreations_BU-02_gosf_hazir-Karachi"
6537;2;"HOS-m_GACM75"
6538;12;"a4tech_KR-750"
6539;3;"Baklawa_Ashe Bul Bul-1Kg"
6540;3;"baklawa_Baklava Mix Sweets 1Kg"
6541;8;"Bata_3615406-PU-Red -9"
6542;12;"texi tech_Optical Mouse 177016"
6543;8;"BO_Guitar-Pktoy-Pink"
6544;7;"EMJM_24100254605-32"
6545;7;"motif_MST-599-Khaki Camo-32"
6546;7;"motif_MST-293-Mens Cargo Shorts-Blue-32"
6547;14;"vitamin_Gentle Iron Formula"
6548;1;"Triumph_Form & Beauty 58 N-Black- 38C"
6549;7;"bata_comfit-8616737-40-6"
6550;7;"aw_PL-0043-XL"
6551;7;"TM_TM - HSPS-1-Grey-L"
6552;7;"B_power_8081370-42"
6553;8;"Ctees_CK-PK5-XL"
6554;7;"mardaz_mardaz-00015-L"
6555;8;"Ctees_CK-SUP-XL"
6556;7;"ajmery_AJ-158-L"
6557;8;"Bata_3619627-PU-Blue -10"
6558;1;"LALA_1000086799001-SMS-41"
6559;7;"aw_VN-0129-M"
6560;1;"BWS_R021A"
6561;8;"edukaan_200817"
6562;1;"Bata_5616427-PU-Black-40"
6563;1;"kreations_TP-04"
6564;2;"moozer_50"
6565;1;"Bata_5615451-PU-Red-40"
6566;16;"Bata_3514467-PU-Brown-12"
6567;1;"AKL_A131128756_SS-3_Beige"
6568;8;"Trans_ LW- 200 V"
6569;8;"US-US-WGK-71-11-12Y"
6570;8;"Bata_3615441-PU-Red-10"
6571;8;"Trans_LW 44-6-12 Month"
6572;8;"J&J_JJPS-003XL"
6573;14;"Tmall_ASA312"
6574;14;"Tmall_ASA310"
6575;7;"Anchor_425-XL"
6576;6;"yankee_5038500008357"
6577;6;"yankee_5038580061895"
6578;6;"yankee_5038580000269"
6579;6;"stripyinterior_BCF 007"
6580;10;"aw_Son of a Gun Paste Wax-237gm"
6581;7;"sst_CHI-02-40"
6582;7;"sputnik_172/9o-11"
6583;5;"Rajesh_RAJ50"
6584;7;"TTmachine_0017-S"
6585;1;"Elan_S-M016"
6586;14;"Telemall_MM-PC-0007"
6587;7;"TM_TM - HSPS-3b-Blue, Red, White -L"
6588;14;"nutrifactor_NF0033"
6589;8;"madela_ DISPOSABLE BRA PADS"
6590;1;"UnzeLondon_L27177-6"
6591;1;"amnaismail_AIL-380-A"
6592;5;"Haier_HDN-2080"
6593;16;"zubairco_ST514 Friendship"
6594;7;"bata_comfit-8716083-42-8"
6595;7;"bata_comfit-8616737-42-8"
6596;5;"mm_AG-3019"
6597;7;"bata_wein-8646864-43-9"
6598;7;"stitchers_Tnts 0011-Light Green-Large"
6599;2;"nabila_Nlight FOR creamy"
6600;1;"amnaismail_AIL-379-A"
6601;1;"LALA_1000086399321-SMS-37"
6602;6;"PBG_D-1601"
6603;16;"edukaan_7074-Medi - 150 Pages Pad"
6604;16;"edukaan_7111-Medi - 150 Pages Pad"
6605;6;"AKL_A133119105-HCFT027-Single"
6606;6;"coleman_Large Ice Substitute PDQ C010"
6607;7;"Anchor_425-M"
6608;7;"qzs_Pak Army Stylish Sweatshirt"
6609;7;"NineOne_N0-002-Slim Fit-34"
6610;8;"Blooming_Round Neck Tees-4-5 Years"
6611;8;"Blooming_Round Neck Tees-6 to 7 Years"
6612;7;"Emo-MH-20172 Navy Blue Zipper HoodieMedium"
6613;7;"Loomes_LK-029 Turquoise blue-S"
6614;8;"Blooming_Round Neck Tees-2 to 3 Years"
6615;14;"Aladdin_Boxing Gloves - Red & White"
6616;1;"BWS_PB002B"
6617;8;"Rajesh_RAJ034"
6618;1;"UnzeLondon_L27111-6"
6619;6;"Tmall_MM-DR-GD"
6620;4;"BWS_TGX600"
6621;2;"Berrio_BR-04"
6622;12;"BParcel_TOUCHPAD S1-BLACK"
6623;1;"Q&Q_RP00J011Y "
6624;1;"SNU_ ze16e2 364004 "
6625;3;"alrafa_Amber-Dates-400g"
6626;7;"MenzCorner_MC-Y-011-L"
6627;7;"Edge-sk_ED-K/S-0097"
6628;1;"Bata_6715422-PU-Red-38"
6629;14;"Aladdin_Adjustable Jump Rope With Counter - Green"
6630;7;"timex_T46681"
6631;5;"hyundai_HGS3500 "
6632;14;"Telemall_PushUPpro"
6633;2;"HOS-m_DNGLBM125"
6634;6;"Truck Art Tea Pot"
6635;1;"bata_dor-6615869-40-7"
6636;15;"Paramount_hazir_9781910561324-Islamabad"
6637;15;"Paramount_hazir_9781910561324-Karachi"
6638;15;"Paramount_hazir_9781910561324-Rawalpindi"
6639;15;"Paramount_hazir_9781910561324-Lahore"
6640;15;"Zia_HS1"
6641;15;"Zia_HS2"
6642;4;"BWS_TGX510 "
6643;7;"hol_PC-01BL"
6644;1;"BWS_R023B"
6645;15;"Paramount_9781908533548"
6646;16;"edukaan_7091-A4 - 6 Subjects"
6647;2;"vers_Glycerine Lotion-150ml"
6648;8;"Trans_LW 32-3-6 Month"
6649;7;"ajmery_F9-781-L"
6650;8;"babyw_CH-11"
6651;4;"sstop_iPhone6plus_colortemperedglass"
6652;4;"sstop_3Diphonecoloredtemperedglass"
6653;7;"Wardrobe-WS008-L"
6654;7;"sst_Chakito-Regular fit-Xlarge"
6655;5;"osaka_15W LED Bulb E27 W/W"
6656;1;"amnaismail_AIL-375-B"
6657;1;"lala_DEC-09"
6658;10;"aw_Auto Glass Cleaner-22oz./650ml "
6659;7;"mardaz_mardaz-00017-XL"
6660;7;"Bata_8644833-TPR-Brown-41"
6661;7;"Mochi_MW-705-CL"
6662;7;"PucaM_SS-25-OLIVE-44"
6663;7;"ajmery_AJ-157-M"
6664;12;"tucano_BLABK-R"
6665;6;"MHS_Graduated Stripe Blue-Bed Sheet - [Size] Single"
6666;16;"Paramount_9781107697690"
6667;6;"Relaxsit_RS-33"
6668;8;"Ctees_K-HPR-M"
6669;1;"AKL_A131128807_SS-121_Blue"
6670;7;"Posh_Bits CS0158-17.5"
6671;16;"redspot_9789696230076"
6672;16;"redspot_9789696230113"
6673;1;"Bata_5616095-PU-Black-38"
6674;5;"BHA_K.E-4500"
6675;1;"AmanJee_AJH-010"
6676;1;"shubinak_SWW-F14-017-L - 38"
6677;1;"Bata_6718422-PU-Beige-38"
6678;4;"moshi_99MO021901"
6679;15;"liberty_9780099560432"
6680;10;"aw_Polishing Cloth-1 pc"
6681;8;"Ctees_K-HPG-XL"
6682;8;"Ctees_K-HPH1-XL"
6683;8;"J&J_JJNR22"
6684;2;"greenroot_Olive Natural Oil"
6685;13;"PNG_Always_10004054-Karachi"
6686;8;"Ctees_K-HPG-S"
6687;8;"Blooming_Round Neck Tees-8 to 9 Years"
6688;14;"West Point_WF-9808"
6689;6;"ww_WSB-3-Orgional Wood Colour"
6690;6;"ww_WSB-7-Orgional Wood Colour"
6691;6;"Truck Art Truck mini"
6692;6;"Pak_Apple with Brass Leaf A-3"
6693;14;"rute2_1847"
6694;7;"TTmachine_0021-S"
6695;7;"TTmachine_0023-S"
6696;3;"cr_COCONUT BRADA-500 GM"
6697;16;"Iamofficial_IAM-0111"
6698;2;"joko_NJKN50008-B"
6699;7;"twh_TWH-M-ALL-M&M-Maroon-XL"
6700;12;"Dany6-954217-518015"
6701;7;"emo_HST-17030-B-L"
6702;7;"Bjorn_BL-1037"
6703;7;"TTmachine_0004-XL"
6704;7;"Corio_JC-24 SNAKE-Black-43"
6705;7;"UnzeLondon_GS5180-7"
6706;6;"Linenza_SV-YZZCK"
6707;7;"UnzeLondon_GS5180-8"
6708;7;"aw_VN-0001-5Pack-Black, White, Red, Royal Blue & HeatherGrey-XL"
6709;8;"babyw_5710"
6710;1;"BWS_PN049B"
6711;6;"L&S_meh023"
6712;7;"B_power_8086263-42"
6713;1;"SNU_ op16l-155A"
6714;8;"babyw_3312"
6715;1;"UnzeLondon_L27842-4"
6716;8;"Bata_3615441-PU-Red-11"
6717;14;"fitn_748927028614"
6718;5;"Enviro_ENR-23"
6719;5;"BHA_K.E-Iz-7.8 CL"
6720;7;"TTmachine_0024-M"
6721;7;"emo_Emo-MB-27329-M"
6722;12;"Audionic_Classic 6 Masti "
6723;7;"PC_1P SP L/C -M001"
6724;15;"Paramount_9780600617433"
6725;1;"LALA_1000078799888_LCO-015-A"
6726;1;"LALA_SSL-06A"
6727;2;"sg_Combo1"
6728;8;"stinnos_A129"
6729;15;"Topline_Understanding Times Tables"
6730;7;"Emo-VB-25480 Grey Velvet BlazerMedium"
6731;7;"aw_VN-0105-Black-S"
6732;5;"jackpot_JP-916"
6733;7;"B_power_8086293-40"
6734;7;"unze_GS5631-Coffee-10"
6735;7;"NineOne_N0-009-Regular Fit-36"
6736;12;"texi tech_Keyboard 155113"
6737;7;"TTmachine_0003-S"
6738;12;"Kingston_Kingston8Gb Otg Usb 2.0 "
6739;11;"GMZV_SONY-THE LAST OF US  PS4"
6740;8;"Bata_3615441-PU-Red-1"
6741;16;"Bata_3514467-PU-Brown-1"
6742;7;"Anchor_453-M"
6743;7;"CUR_CU-27"
6744;5;"jackpot_JP-82"
6745;7;"Laitalio_Frn-Blk-42-8"
6746;7;"Castillo_CW-754-Dark Brown Suede-42"
6747;7;"Chevin_S113-M"
6748;7;"Posh_CS0180-15.5"
6749;6;"L&L_LLHPL815L"
6750;7;"twh_Prntclshrt10-Grey,Blue,White-XL"
6751;7;"unze_GS5628 -Black-10"
6752;1;"AKL_A131130530_SS-173_Grey"
6753;7;"PucaM_FLYNET BLUE-41"
6754;2;"phub_Champion  by Davidoff 90ml  EDT "
6755;2;"HOS-m_CH212M100"
6756;7;"PucaM_FLYNET BLUE-42"
6757;12;"lenovo_20EV000HUE"
6758;16;"Bata_Bfirst-4216001-38-5"
6759;2;"phub_Classic Sport "
6760;9;"vitamin_265"
6761;6;"StripyInterior_ Disney Cars"
6762;7;"motif_NSUT-505-Mens Night Suit-Blue Check-M"
6763;6;"Turbo_100032"
6764;7;"Anchor_431-M"
6765;16;"Bata_3514467-PU-Brown -9"
6766;7;"Anchor_453-L"
6767;8;"Khouzh_KGB-09-0 to 3 M"
6768;7;"ajmery_AJ-155-M"
6769;7;"Mardaz_5vneckfull-L"
6770;7;"Adolphs_DT-16-L"
6771;5;"osaka_85W Energy Saver Lotus  B22  D/L  "
6772;7;"Anchor_431-L"
6773;7;"UC_TTPKS6-L"
6774;1;"Classic_CC 06"
6775;1;"Bata_5615451-PU-Red-39"
6776;7;"Valarie_MFP 10-XL"
6777;7;"TTmachine_0002-XL"
6778;7;"bata_comfit-8716083-44-10"
6779;5;"MT_EWT704S"
6780;1;"ajmery_AJ-184-Multi Color-Adjustable"
6781;6;"interwood_HA-HLZ6741-38554"
6782;1;"BWS_PN040D"
6783;5;"Omega_BS-1200P"
6784;1;"Q&Q_KW75J312Y"
6785;7;"Ref_Track 2063-Brown-44"
6786;7;"SSB_Belt-1-Blacky"
6787;7;"Ref_Tokyo 1159-Black-45"
6788;7;"stitchers_TnT 023-L"
6789;7;"MYWALET_MW-035-Black"
6790;7;"CUR_CU-24"
6791;7;"Dynasty_Black Forest-D. Blue"
6792;1;"AKL_A131128719_SS-12_Mint Green"
6793;1;"AC_ac 157-beige"
6794;8;"Bata_3615407-PU-Red -9"
6795;8;"UnzeLondon_CS11262-5"
6796;1;"Bata_5616095-PU-Black -36"
6797;8;"UnzeLondon_CS11260-13"
6798;8;"Bata_3617406-PU-Green-13"
6799;8;"Bata_3617406-PU-Green-1"
6800;6;"Tmall_MM-DR-ND"
6801;16;"zubairco_A6688 Pink"
6802;16;"zubairco_A6688 Green"
6803;2;"joko_NJPU60019-B"
6804;1;"BWS_MB010B-Pink"
6805;1;"clickbuscollection_clickbus-15"
6806;7;"TTmachine_0021-XL"
6807;2;"Atiqa_AP-8"
6808;13;"3m_60455032650"
6809;10;"aw_Custom Shield Clear-14oz./413.7"
6810;7;"PucaM_COOPER-NAVY-43"
6811;4;"samsung_EB-BG530BBC_22"
6812;7;"NineOne_N0-003-Slim Fit-34"
6814;14;"Telemall_ASA Wrist-Band-Red"
6815;2;"joko_NJKN50010-B"
6816;2;"Jordana_04-Light Taupe"
6817;14;"fitn_748927053531"
6818;5;"yamaha_ET-1"
6819;8;"stinnos_DressingSet1"
6820;13;"lalqila_Shahi Murgh Kofta-550gm"
6821;8;"Ctees_CK-HP5-XL"
6822;5;"phillips_HR1847/00"
6823;16;"rebelz_Rainbow 200 Pages Notebook "
6824;1;"ajmery_AJ-208-Maroon-One Size"
