"id_ventas";"id_estados";"id_productos";"id_tipospago";"orden";"fecha_venta";"cantidad_ordenada";"precio";"descuento";"total"
259399;1;6791;1;100180712;"10/6/2016";1;1950;0;1950
259400;2;5431;11;100180713;"10/6/2016";1;66999;0;66999
259401;1;5360;1;100180714;"10/6/2016";1;1265;0;1265
259402;1;4255;1;100180715;"10/6/2016";1;500;0;500
259403;2;3709;11;100180716;"10/6/2016";1;27000;0;27000
259404;2;3709;11;100180717;"10/6/2016";1;27000;0;27000
259405;1;1325;1;100180718;"10/6/2016";6;299;0;1794
259406;2;5393;1;100180719;"10/6/2016";1;999;0;999
259407;3;2702;1;100180720;"10/6/2016";1;290;0;290
259408;1;6065;1;100180721;"10/6/2016";1;100;0;100
259409;2;5431;11;100180722;"10/6/2016";1;66999;0;66999
259410;1;5697;1;100180723;"10/6/2016";1;2105;0;2105
259411;3;6792;1;100180724;"10/6/2016";1;5313;0;5313
259412;2;4468;11;100180725;"10/6/2016";1;1099;0;1099
259414;2;5431;11;100180726;"10/6/2016";1;66999;0;66999
259415;2;4468;1;100180727;"10/6/2016";1;1099;0;1099
259417;2;5278;11;100180728;"10/6/2016";2;399;0;798
259419;1;6793;1;100180729;"10/6/2016";1;879;0;1979
259420;1;2489;1;100180729;"10/6/2016";1;900;0;1979
259421;1;6794;1;100180729;"10/6/2016";1;200;0;1979
259423;1;301;1;100180730;"10/6/2016";1;120;0;360
259424;1;1093;1;100180730;"10/6/2016";1;120;0;360
259425;1;528;1;100180730;"10/6/2016";1;120;0;360
259426;1;6795;1;100180731;"10/6/2016";1;499;0;499
259428;3;5431;1;100180732;"10/6/2016";1;66999;0;66999
259429;1;843;1;100180733;"10/6/2016";1;290;0;290
259430;3;5;1;100180734;"10/6/2016";1;360;0;360
259431;2;53;11;100180735;"10/6/2016";1;510;0;510
259432;1;6732;1;100180736;"10/6/2016";1;2000;0;2000
259433;1;53;1;100180737;"10/6/2016";1;510;0;510
259434;2;5278;11;100180738;"10/6/2016";1;399;0;399
259436;2;1154;11;100180739;"10/6/2016";1;87499;0;87499
259437;1;5012;1;100180740;"10/6/2016";1;1600;0;1600
259438;1;438;1;100180741;"10/6/2016";1;299;0;299
259439;1;53;1;100180742;"10/6/2016";1;510;0;510
259440;1;341;1;100180743;"10/6/2016";1;299;0;299
259441;1;1093;1;100180744;"10/6/2016";1;120;0;360
259442;1;424;1;100180744;"10/6/2016";1;120;0;360
259443;1;298;1;100180744;"10/6/2016";1;120;0;360
259444;1;6248;4;100180745;"10/6/2016";1;500;0;0
259446;1;5827;1;100180746;"10/6/2016";1;300;0;300
259448;3;438;1;100180747;"10/6/2016";1;299;0;299
259449;2;505;11;100180748;"10/6/2016";1;59151;0;59151
259450;1;5;1;100180749;"10/6/2016";1;360;0;360
259451;3;5;1;100180750;"10/6/2016";1;360;0;1760
259452;3;4240;1;100180750;"10/6/2016";1;1400;0;1760
259453;2;5484;11;100180751;"10/6/2016";1;200;0;200
259454;2;505;11;100180752;"10/6/2016";1;59151;0;59151
259455;1;5484;1;100180753;"10/6/2016";1;200;0;200
259456;1;5;1;100180754;"10/6/2016";1;360;0;360
259457;2;4427;1;100180755;"10/6/2016";1;867;0;867
259459;1;14;1;100180756;"10/6/2016";1;320;0;320
259460;3;1758;1;100180757;"10/6/2016";1;690;0;690
259461;1;5;1;100180758;"10/6/2016";1;360;0;360
259462;1;6796;1;100180759;"10/6/2016";1;300;0;300
259464;1;6660;1;100180760;"10/6/2016";1;500;0;1000
259466;1;5993;1;100180760;"10/6/2016";1;500;0;1000
259468;1;5;1;100180761;"10/6/2016";1;360;0;360
259469;1;5838;1;100180762;"10/6/2016";1;300;0;300
259471;3;5;1;100180763;"10/6/2016";1;360;0;360
259472;1;1060;1;100180764;"10/6/2016";1;15999;0;16249
259473;1;6620;1;100180764;"10/6/2016";1;250;0;16249
259474;1;5993;1;100180765;"10/6/2016";1;500;0;500
259476;1;6437;1;100180766;"10/6/2016";1;300;0;300
259478;6;4468;1;100180767;"10/6/2016";1;1099;0;1099
259480;1;218;1;100180768;"10/6/2016";1;110;0;724
259481;1;735;1;100180768;"10/6/2016";1;115;0;724
259482;1;6797;1;100180768;"10/6/2016";1;499;0;724
259484;3;6347;1;100180769;"10/6/2016";1;1400;0;1400
259486;1;2845;1;100180770;"10/6/2016";1;9499;0;9499
259487;1;6798;1;100180771;"10/6/2016";1;200;0;200
259489;1;14;1;100180772;"10/6/2016";1;320;0;320
259490;1;6799;1;100180773;"10/6/2016";1;200;0;200
259492;1;6660;1;100180774;"10/6/2016";1;500;0;500
259494;1;6090;1;100180775;"10/6/2016";1;300;0;300
259496;1;6800;1;100180776;"10/6/2016";1;749;0;749
259497;1;6314;1;100180777;"10/6/2016";1;500;0;500
259499;1;304;1;100180778;"10/6/2016";1;640;0;930
259501;1;64;1;100180778;"10/6/2016";1;290;0;930
259502;2;153;11;100180779;"10/6/2016";1;43620;0;43620
259503;2;153;11;100180780;"10/6/2016";1;43620;0;43620
259504;2;6541;11;100180781;"10/6/2016";1;200;0;200
259506;3;153;1;100180782;"10/6/2016";1;43620;0;43620
259507;3;2871;1;100180783;"10/6/2016";4;175;0;1060
259508;3;6801;1;100180783;"10/6/2016";1;180;0;1060
259509;3;6802;1;100180783;"10/6/2016";1;180;0;1060
259510;1;6803;1;100180784;"10/6/2016";1;650;0;650
259511;1;5290;1;100180785;"10/6/2016";1;255;0;255
259512;1;5;1;100180786;"10/6/2016";1;360;0;360
259513;5;6436;1;100180787;"10/6/2016";1;375;0;974
259514;5;6804;1;100180787;"10/6/2016";1;599;0;974
259515;1;6805;1;100180788;"10/6/2016";1;1500;0;1500
259516;2;293;1;100180789;"10/6/2016";1;1025;0;1025
259517;3;1044;1;100180790;"10/6/2016";1;1950;0;1950
259518;1;5611;1;100180791;"10/6/2016";1;425;0;425
259519;3;6806;1;100180792;"10/6/2016";1;399;0;399
259521;1;5954;1;100180793;"10/6/2016";1;850;0;850
259522;1;6807;1;100180794;"10/6/2016";1;350;0;350
259523;1;5;1;100180795;"10/6/2016";1;360;0;360
259524;1;4668;1;100180796;"10/6/2016";1;12599;0;12599
259526;1;5;1;100180797;"10/6/2016";1;360;0;360
259527;1;5;1;100180798;"10/6/2016";1;360;0;360
259528;2;4837;1;100180799;"10/6/2016";1;550;0;550
259529;3;3052;1;100180800;"10/6/2016";1;7200;0;7200
259530;2;6808;11;100180801;"10/6/2016";1;1080;0;3220
259531;2;6809;11;100180801;"10/6/2016";1;2140;0;3220
259532;1;6810;1;100180802;"10/6/2016";1;3200;0;3200
259534;1;97;1;100180803;"10/6/2016";1;120;0;120
259535;1;294;1;100180804;"10/6/2016";1;120;0;120
259536;1;6192;1;100180805;"10/6/2016";1;399;0;399
259538;1;5;1;100180806;"10/6/2016";1;360;0;360
259539;1;5964;1;100180807;"10/6/2016";1;1470;0;1470
259541;3;6808;1;100180808;"10/6/2016";1;1080;0;3220
259542;3;6809;1;100180808;"10/6/2016";1;2140;0;3220
259543;1;5942;1;100180809;"10/6/2016";1;1470;0;1470
259545;2;34;11;100180810;"10/6/2016";1;90;0;90
259546;1;824;1;100180811;"10/6/2016";1;217;0;217
259548;1;34;1;100180812;"10/6/2016";1;90;0;90
259549;3;4026;1;100180813;"10/6/2016";1;18999;0;18999
259551;3;824;1;100180814;"10/6/2016";1;217;0;217
259553;1;781;1;100180815;"10/6/2016";1;2500;0;2500
259554;1;6811;1;100180816;"10/6/2016";1;1290;0;1290
259555;2;3709;11;100180817;"10/6/2016";1;27000;0;27000
259556;3;4422;1;100180818;"10/6/2016";1;12599;0;12599
259558;1;218;1;100180819;"10/6/2016";1;110;0;110
259559;2;241;11;100180820;"10/6/2016";1;250;0;250
259560;3;4399;1;100180821;"10/6/2016";1;12599;0;12599
259562;1;241;1;100180822;"10/6/2016";1;250;0;250
259563;3;6167;1;100180823;"10/6/2016";1;500;0;500
259565;3;5676;1;100180824;"10/6/2016";1;14000;0;14000
259566;1;6812;1;100180825;"10/6/2016";1;1150;0;2339
259568;1;1034;1;100180825;"10/6/2016";1;1189;0;2339
259570;1;1228;1;100180826;"10/6/2016";1;300;0;300
259573;3;5084;1;100180829;"10/6/2016";1;300;0;300
259574;1;2988;1;100180830;"10/6/2016";1;15999;0;15999
259576;1;33;1;100180831;"10/6/2016";2;455;0;910
259577;1;463;1;100180832;"10/6/2016";1;600;0;600
259578;2;6814;1;100180833;"10/6/2016";1;199;0;199
259579;2;3709;11;100180834;"10/6/2016";1;27000;0;27000
259580;2;2404;11;100180835;"10/6/2016";1;6900;0;8260
259581;2;6815;11;100180835;"10/6/2016";2;400;0;8260
259582;2;6816;11;100180835;"10/6/2016";1;560;0;8260
259583;1;5839;1;100180836;"10/6/2016";1;500;0;500
259585;1;6660;1;100180837;"10/6/2016";1;500;0;500
259587;2;1492;11;100180838;"10/6/2016";1;500;0;1400
259588;2;2489;11;100180838;"10/6/2016";1;900;0;1400
259589;2;3155;11;100180839;"10/6/2016";2;10499;0;20998
259591;1;1717;11;100180840;"10/6/2016";1;102;0;102
259592;2;3709;11;100180841;"10/6/2016";1;27000;0;27000
259593;1;2404;1;100180842;"10/6/2016";1;6900;0;6900
259594;2;3709;11;100180843;"10/6/2016";1;27000;0;27000
259595;1;6565;1;100180844;"10/6/2016";1;300;0;300
259597;2;3155;11;100180845;"10/6/2016";1;10499;0;10499
259599;2;5;11;100180846;"10/6/2016";1;360;0;360
259600;1;5;1;100180847;"10/6/2016";1;360;0;360
259601;2;332;11;100180848;"10/6/2016";1;250;0;250
259602;2;332;11;100180849;"10/6/2016";1;250;0;250
259603;1;6202;11;100180850;"10/6/2016";1;1135;0;60
259604;1;3626;11;100180850;"10/6/2016";1;615;0;60
259606;2;3155;11;100180851;"10/6/2016";2;10499;0;20998
259608;1;5264;1;100180852;"10/6/2016";1;769;0;769
259610;1;5;1;100180853;"10/6/2016";1;360;0;360
259611;1;332;1;100180854;"10/6/2016";1;250;0;250
259612;3;6058;1;100180855;"10/6/2016";1;4420;0;4420
259613;2;3155;11;100180856;"10/6/2016";2;10499;0;20998
259615;2;4402;11;100180857;"10/6/2016";1;12599;0;12599
259617;1;6817;1;100180858;"10/6/2016";1;4000;0;4000
259618;1;53;1;100180859;"10/6/2016";1;510;0;510
259619;2;6818;11;100180860;"10/6/2016";1;25500;0;25500
259620;1;6819;1;100180861;"10/6/2016";1;4770;0;4770
259621;1;2010;1;100180862;"10/6/2016";1;895;0;895
259622;1;53;7;100180863;"10/6/2016";2;510;0;1020
259623;1;3278;11;100180864;"10/6/2016";1;23160;0;23160
259624;3;6820;1;100180865;"10/6/2016";1;440;0;440
259625;1;6821;1;100180866;"10/6/2016";1;1135;0;1135
259627;3;6822;1;100180867;"10/6/2016";1;12699;0;12699
259628;1;14;11;100180868;"10/6/2016";1;320;0;320
259629;2;5;11;100180869;"10/7/2016";1;360;0;360
259630;1;5;1;100180870;"10/7/2016";1;360;0;360
259631;1;6823;9;100180871;"10/7/2016";1;270;0;0
259632;1;5644;1;100180872;"10/7/2016";1;999;0;999
259633;1;2420;1;100180873;"10/7/2016";1;16899;0;16899
259635;2;2246;1;100180874;"10/7/2016";1;60;0;520
259636;2;49;1;100180874;"10/7/2016";1;460;0;520
259637;1;405;1;100180875;"10/7/2016";1;6900;0;6900
259638;1;1331;1;100180876;"10/7/2016";2;140;0;925
259639;1;54;1;100180876;"10/7/2016";1;325;0;925
259640;1;143;1;100180876;"10/7/2016";2;160;0;925
259641;2;5;11;100180877;"10/7/2016";1;360;0;360
259642;1;5;1;100180878;"10/7/2016";1;360;0;360
259643;2;535;11;100180879;"10/7/2016";1;71999;0;71999
259644;1;5555;6;100180880;"10/7/2016";1;255;0;255
259645;2;535;11;100180881;"10/7/2016";1;71999;0;71999
259646;2;535;11;100180882;"10/7/2016";1;71999;0;71999
259647;2;3709;11;100180883;"10/7/2016";1;27000;0;27000
259648;2;3709;11;100180884;"10/7/2016";1;27000;0;27000
259649;2;3709;11;100180885;"10/7/2016";1;27000;0;27000
259650;2;3709;11;100180886;"10/7/2016";1;27000;0;27000
259651;2;3709;11;100180887;"10/7/2016";1;27000;0;27000
259652;2;3709;11;100180888;"10/7/2016";1;27000;0;27000
259653;2;535;11;100180889;"10/7/2016";1;71999;0;71999
259654;2;3709;11;100180890;"10/7/2016";1;27000;0;27000
259655;2;3709;11;100180891;"10/7/2016";1;27000;0;27000
259656;2;3709;11;100180892;"10/7/2016";1;27000;0;27000
259657;2;1678;11;100180893;"10/7/2016";1;15300;0;15300
259658;2;3709;11;100180894;"10/7/2016";1;27000;0;27000
259659;2;1678;11;100180895;"10/7/2016";1;15300;0;15300
259660;2;3709;11;100180896;"10/7/2016";1;27000;0;27000
259661;3;1678;11;100180897;"10/7/2016";1;15300;0;15300
259662;3;535;11;100180898;"10/7/2016";1;71999;0;71999
259663;2;3709;11;100180899;"10/7/2016";1;27000;0;27000
259664;1;1384;1;100180900;"10/7/2016";1;250;0;1250
259665;1;2519;1;100180900;"10/7/2016";1;250;0;1250
259666;1;6824;1;100180900;"10/7/2016";1;750;0;1250
259668;2;3155;11;100180901;"10/7/2016";2;10499;0;20998
259670;2;3709;11;100180902;"10/7/2016";1;27000;0;27000
259671;2;3709;11;100180903;"10/7/2016";1;27000;0;27000
259672;1;5954;1;100180904;"10/7/2016";1;850;0;850
259673;2;3709;11;100180905;"10/7/2016";1;27000;0;27000
259674;2;305;11;100180906;"10/7/2016";6;21999;0;131994
259675;1;34;1;100180907;"10/7/2016";1;90;0;90
259676;2;6825;11;100180908;"10/7/2016";1;300;0;300
259678;1;5611;1;100180909;"10/7/2016";1;425;0;425
259679;2;2100;11;100180910;"10/7/2016";4;70;0;280
259680;1;2100;1;100180911;"10/7/2016";4;70;0;280
259681;2;34;11;100180912;"10/7/2016";1;90;0;90
259682;1;34;1;100180913;"10/7/2016";2;90;0;180
259683;2;1201;7;100180914;"10/7/2016";1;70567;0;70567
259684;1;5;1;100180915;"10/7/2016";1;360;0;360
259685;2;1612;1;100180916;"10/7/2016";1;10499;0;10499
259686;1;14;1;100180917;"10/7/2016";1;320;0;320
259687;1;4760;1;100180918;"10/7/2016";1;12599;0;12599
259689;1;5;1;100180919;"10/7/2016";1;360;0;360
259690;2;5;11;100180920;"10/7/2016";1;360;0;360
259691;1;5;1;100180921;"10/7/2016";1;360;0;360
259692;2;5;11;100180922;"10/7/2016";1;360;0;360
259693;1;5;1;100180923;"10/7/2016";1;360;0;360
259694;1;5;1;100180924;"10/7/2016";1;360;0;360
259695;1;5;1;100180925;"10/7/2016";1;360;0;360
259696;2;5;11;100180926;"10/7/2016";1;360;0;360
259697;1;5;1;100180927;"10/7/2016";1;360;0;360
259698;1;14;1;100180928;"10/7/2016";1;320;0;320
259699;2;1475;11;100180929;"10/7/2016";1;43195;0;43195
259700;1;6826;11;100180930;"10/7/2016";1;2290;0;2290
259702;1;843;1;100180931;"10/7/2016";1;290;0;290
259703;1;332;1;100180932;"10/7/2016";1;250;0;250
259704;2;332;11;100180933;"10/7/2016";1;250;0;250
259705;1;5;1;100180934;"10/7/2016";1;360;0;360
259706;1;14;1;100180935;"10/7/2016";1;320;0;320
259707;3;332;1;100180936;"10/7/2016";1;250;0;250
259709;5;1545;1;100180937;"10/7/2016";1;195;0;870
259710;5;6828;1;100180937;"10/7/2016";2;275;0;870
259711;2;6404;11;100180938;"10/7/2016";1;3989;0;3989
259712;1;6829;1;100180939;"10/7/2016";1;200;0;200
259714;1;5;1;100180940;"10/7/2016";1;360;0;360
259715;1;6570;1;100180941;"10/7/2016";1;200;0;200
259717;1;6404;1;100180942;"10/7/2016";1;3989;0;3989
259718;2;919;11;100180943;"10/7/2016";2;750;0;4490
259719;2;6760;11;100180943;"10/7/2016";1;990;0;4490
259720;2;2941;11;100180943;"10/7/2016";2;1000;0;4490
259721;2;4705;11;100180944;"10/7/2016";1;699;0;699
259723;2;801;11;100180945;"10/7/2016";1;1790;0;1790
259724;2;716;11;100180946;"10/7/2016";1;180;0;180
259725;1;2007;1;100180947;"10/7/2016";1;699;0;699
259726;1;944;1;100180948;"10/7/2016";1;1499;0;1499
259727;1;6830;1;100180949;"10/7/2016";1;2830;0;2830
259728;1;4857;1;100180950;"10/7/2016";1;1830;0;1830
259729;1;6557;1;100180951;"10/7/2016";1;200;0;200
259731;1;228;1;100180952;"10/7/2016";1;120;0;240
259732;1;158;1;100180952;"10/7/2016";1;120;0;240
259733;1;6831;1;100180953;"10/7/2016";1;1725;0;1725
259734;1;6829;1;100180954;"10/7/2016";1;200;0;200
259736;1;5;1;100180955;"10/7/2016";1;360;0;360
259737;1;14;1;100180956;"10/7/2016";4;320;0;1280
259738;1;2988;1;100180957;"10/7/2016";1;15999;0;15999
259740;1;4240;1;100180958;"10/7/2016";1;1400;0;1400
259741;1;3630;1;100180959;"10/7/2016";1;1599;0;1599
259742;1;350;1;100180960;"10/7/2016";1;570;0;570
259743;2;5231;11;100180961;"10/7/2016";1;513;0;513
259744;1;6716;1;100180962;"10/7/2016";1;200;0;200
259746;3;801;1;100180963;"10/7/2016";1;1790;0;1790
259747;1;5;1;100180964;"10/7/2016";1;360;0;360
259748;1;1093;1;100180965;"10/7/2016";1;120;0;360
259749;1;298;1;100180965;"10/7/2016";2;120;0;360
259750;1;59;1;100180966;"10/7/2016";1;144;0;144
259751;5;540;1;100180967;"10/7/2016";1;512;0;512
259752;1;350;1;100180968;"10/7/2016";1;570;0;570
259753;3;6167;1;100180969;"10/7/2016";1;500;0;500
259755;1;2603;1;100180970;"10/7/2016";1;460;0;460
259756;1;49;1;100180971;"10/7/2016";1;460;0;460
259757;1;14;1;100180972;"10/7/2016";1;320;0;320
259758;2;6562;11;100180973;"10/7/2016";1;300;0;300
259760;1;14;1;100180974;"10/7/2016";1;320;0;320
259761;2;6832;1;100180975;"10/7/2016";1;400;0;400
259763;2;4961;7;100180976;"10/7/2016";1;600;0;600
259764;1;5611;1;100180977;"10/7/2016";1;425;0;425
259765;2;4844;1;100180978;"10/7/2016";1;1590;0;1590
259766;1;3886;1;100180979;"10/7/2016";1;700;0;700
259767;1;4837;1;100180980;"10/7/2016";1;550;0;550
259768;1;6833;1;100180981;"10/7/2016";1;399;0;399
259770;1;5;1;100180982;"10/7/2016";5;360;0;1800
259771;1;14;1;100180983;"10/7/2016";5;320;0;1600
259772;1;6144;1;100180984;"10/7/2016";1;1200;0;1410
259774;1;315;1;100180984;"10/7/2016";1;210;0;1410
259775;1;963;1;100180985;"10/7/2016";10;120;0;1200
259776;1;6832;1;100180986;"10/7/2016";1;400;0;400
259778;3;4844;1;100180987;"10/7/2016";1;1590;0;1590
259779;1;5103;1;100180988;"10/7/2016";1;2995;0;2995
259781;2;14;11;100180989;"10/7/2016";1;320;0;320
259782;3;14;1;100180990;"10/7/2016";1;320;0;320
259783;1;3121;1;100180991;"10/7/2016";2;695;0;1390
259784;1;4402;1;100180992;"10/7/2016";1;12599;0;12599
259786;1;14;1;100180993;"10/7/2016";1;320;0;320
259787;2;2941;11;100180994;"10/7/2016";2;1000;0;4490
259788;2;6760;11;100180994;"10/7/2016";1;990;0;4490
259789;2;919;11;100180994;"10/7/2016";2;750;0;4490
259790;2;2010;11;100180995;"10/7/2016";1;895;0;895
259791;1;4399;1;100180996;"10/7/2016";1;12599;0;12599
259793;1;5;1;100180997;"10/7/2016";1;360;0;360
259794;1;4399;1;100180998;"10/7/2016";1;12599;0;12599
259796;2;821;11;100180999;"10/7/2016";1;140;0;420
259797;2;1422;11;100180999;"10/7/2016";1;140;0;420
259798;2;1423;11;100180999;"10/7/2016";1;140;0;420
259799;1;3112;4;100181000;"10/7/2016";1;690;0;0
259800;1;1423;1;100181001;"10/7/2016";1;140;0;420
259801;1;1422;1;100181001;"10/7/2016";1;140;0;420
259802;1;821;1;100181001;"10/7/2016";1;140;0;420
259803;1;6834;1;100181002;"10/7/2016";1;495;0;495
259804;1;6835;1;100181003;"10/7/2016";1;530;0;530
259805;1;5;1;100181004;"10/7/2016";1;360;0;360
259806;1;821;1;100181005;"10/7/2016";1;140;0;420
259807;1;1422;1;100181005;"10/7/2016";1;140;0;420
259808;1;1423;1;100181005;"10/7/2016";1;140;0;420
259809;1;5;1;100181006;"10/7/2016";1;360;0;360
259810;2;49;11;100181007;"10/7/2016";1;460;0;460
259811;2;6836;11;100181008;"10/7/2016";1;456;0;456
259812;5;6837;1;100181009;"10/7/2016";1;710;0;1691
259813;5;332;1;100181009;"10/7/2016";1;250;0;1691
259814;5;6838;1;100181009;"10/7/2016";1;731;0;1691
259815;2;2100;11;100181010;"10/7/2016";1;70;0;70
259816;2;6836;1;100181011;"10/7/2016";1;456;0;456
259817;1;2100;1;100181012;"10/7/2016";1;70;0;70
259818;1;2100;1;100181013;"10/7/2016";1;70;0;70
259819;2;1508;11;100181014;"10/7/2016";1;5500;0;5500
259820;1;1508;1;100181015;"10/7/2016";1;5500;0;5500
259821;2;34;11;100181016;"10/7/2016";1;90;0;90
259822;2;3805;11;100181017;"10/7/2016";1;899;0;899
259823;3;34;1;100181018;"10/7/2016";2;90;0;180
259824;1;34;1;100181019;"10/7/2016";1;90;0;90
259825;2;946;11;100181020;"10/7/2016";1;299;0;299
259826;1;946;1;100181021;"10/7/2016";1;299;0;299
259827;1;1612;1;100181022;"10/7/2016";1;10499;0;10499
259828;1;184;1;100181023;"10/7/2016";2;199;0;398
259830;1;6839;1;100181024;"10/7/2016";1;1125;0;1125
259832;2;4402;11;100181025;"10/7/2016";2;12599;0;25198
259834;1;49;1;100181026;"10/7/2016";1;460;0;620
259835;1;143;1;100181026;"10/7/2016";1;160;0;620
259836;2;593;11;100181027;"10/7/2016";1;120;0;360
259837;2;228;11;100181027;"10/7/2016";1;120;0;360
259838;2;644;11;100181027;"10/7/2016";1;120;0;360
259839;1;593;1;100181028;"10/7/2016";1;120;0;360
259840;1;228;1;100181028;"10/7/2016";1;120;0;360
259841;1;644;1;100181028;"10/7/2016";1;120;0;360
259842;2;31;11;100181029;"10/7/2016";1;21500;0;21500
259843;1;341;1;100181030;"10/7/2016";1;299;0;299
259844;2;241;11;100181031;"10/7/2016";1;250;0;250
259845;1;241;1;100181032;"10/7/2016";1;250;0;250
259846;2;2007;11;100181033;"10/7/2016";1;699;0;699
259847;1;31;11;100181034;"10/7/2016";1;21500;0;21500
259848;2;1444;11;100181035;"10/7/2016";1;700;0;4466
259850;2;6840;11;100181035;"10/7/2016";1;699;0;4466
259852;2;6841;11;100181035;"10/7/2016";1;1200;0;4466
259854;2;6842;11;100181035;"10/7/2016";1;1000;0;4466
259855;2;4634;11;100181035;"10/7/2016";1;867;0;4466
259857;1;4402;11;100181036;"10/7/2016";2;12599;0;25198
259859;2;735;11;100181037;"10/7/2016";1;115;0;115
259860;1;735;1;100181038;"10/7/2016";1;115;0;115
259861;1;2101;1;100181039;"10/7/2016";1;70;0;70
259862;1;801;11;100181040;"10/7/2016";1;1790;0;8283
259863;1;5410;11;100181040;"10/7/2016";1;2183;0;8283
259864;1;6843;11;100181040;"10/7/2016";1;2220;0;8283
259866;1;5128;11;100181040;"10/7/2016";1;1100;0;8283
259868;1;6844;11;100181040;"10/7/2016";1;990;0;8283
259869;1;6845;1;100181041;"10/7/2016";1;1299;0;1299
259870;2;906;11;100181042;"10/7/2016";1;300;0;300
259871;2;906;11;100181043;"10/7/2016";1;300;0;300
259872;2;6842;11;100181044;"10/7/2016";1;1000;0;3766
259873;2;6840;11;100181044;"10/7/2016";1;699;0;3766
259875;2;6841;11;100181044;"10/7/2016";1;1200;0;3766
259877;2;4634;11;100181044;"10/7/2016";1;867;0;3766
259879;1;6846;1;100181045;"10/7/2016";1;4560;0;4560
259880;3;4772;1;100181046;"10/7/2016";1;1400;0;1400
259881;1;2915;1;100181047;"10/7/2016";2;150;0;300
259882;2;6847;11;100181048;"10/7/2016";1;2499;0;2499
259884;3;6847;1;100181049;"10/7/2016";1;2499;0;2499
259886;1;6848;11;100181050;"10/7/2016";1;399;0;997
259888;1;6849;11;100181050;"10/7/2016";1;399;0;997
259890;1;744;11;100181050;"10/7/2016";1;199;0;997
259892;2;4422;1;100181051;"10/7/2016";1;12599;0;12599
259894;2;6850;11;100181052;"10/7/2016";1;300;0;300
259896;1;6850;1;100181053;"10/7/2016";1;300;0;300
259898;2;2010;1;100181054;"10/7/2016";1;895;0;895
259899;2;5104;1;100181055;"10/7/2016";1;480;0;480
259900;3;14;1;100181056;"10/7/2016";1;320;0;320
259901;1;49;1;100181057;"10/7/2016";1;460;0;460
259902;1;314;1;100181058;"10/7/2016";1;330;0;330
259903;1;2970;1;100181059;"10/7/2016";1;140;0;140
259905;1;6851;11;100181060;"10/7/2016";1;2295;0;745
259906;2;509;11;100181061;"10/7/2016";1;4975;0;4975
259907;1;1060;1;100181062;"10/7/2016";1;15999;0;15999
259908;2;1060;1;100181063;"10/7/2016";1;15999;0;15999
